4065588	Gum Pond	Gum Pond		34.3748196	-87.4339106	H	SWMP	US		AL	079			0	285	0	America/Indiana/Knox	2006-01-15
4065622	Gum Swamp	Gum Swamp		32.8840137	-86.6888726	H	SWMP	US		AL	021			0	183	180	America/Indiana/Knox	2006-01-15
4065623	Gum Swamp	Gum Swamp		31.1165656	-86.5807888	H	SWMP	US		AL	039			0	71	88	America/Indiana/Knox	2006-01-15
4065624	Gum Swamp	Gum Swamp		31.5396144	-85.0568728	H	SWMP	US		AL	067			0	43	47	America/Indiana/Knox	2006-01-15
4065626	Gum Swamp	Gum Swamp		30.4018647	-87.8863813	H	SWMP	US		AL	003			0	1	14	America/Indiana/Knox	2006-01-15
4065629	Gumbo Lake	Gumbo Lake		31.0946217	-87.9427751	H	SWMP	US		AL	003			0	2	12	America/Indiana/Knox	2006-01-15
4065759	Hagan Swamp	Hagan Swamp		32.6723558	-87.9619607	H	SWMP	US		AL	063			0	38	41	America/Indiana/Knox	2006-01-15
4066184	Harding Bottoms	Harding Bottoms		34.8123104	-87.8328099	H	SWMP	US		AL	077			0	146	141	America/Indiana/Knox	2006-01-15
4066411	Harris-Sweetwater Dewatering Area	Harris-Sweetwater Dewatering Area		34.6464802	-86.9825083	H	SWMP	US		AL	083			0	169	172	America/Indiana/Knox	2006-01-15
4066835	Helton Bay	Helton Bay		30.4746409	-87.4799803	H	SWMP	US		AL	003			0	21	7	America/Indiana/Knox	2006-01-15
4069577	Jacobs Swamp	Jacobs Swamp		32.3804155	-86.4913634	H	SWMP	US		AL	001			0	40	43	America/Indiana/Knox	2006-01-15
4070442	Juniper Swamp	Juniper Swamp		30.4754743	-87.4655354	H	SWMP	US		AL	003			0	19	5	America/Indiana/Knox	2006-01-15
4070459	Kaiser Bottom	Kaiser Bottom		34.0517712	-87.4783491	H	SWMP	US		AL	133			0	162	177	America/Indiana/Knox	2006-01-15
4072030	Leatherwood Slough	Leatherwood Slough		33.7223235	-85.8791336	H	SWMP	US		AL	015			0	189	206	America/Indiana/Knox	2006-01-15
4072635	Lillian Swamp	Lillian Swamp		30.4454751	-87.4308117	H	SWMP	US		AL	003			0	16	6	America/Indiana/Knox	2006-01-15
4073007	Little Duck Roost	Little Duck Roost		31.2973921	-87.9452768	H	SWMP	US		AL	025			0	3	10	America/Indiana/Knox	2006-01-15
4074041	Lytle Bay	Lytle Bay		31.0710113	-85.9471597	H	SWMP	US		AL	061			0	57	0	America/Indiana/Knox	2006-01-15
4074541	Maple Swamp	Maple Swamp		34.8784192	-87.1858488	H	SWMP	US		AL	083			0	211	213	America/Indiana/Knox	2006-01-15
4074903	Marys Swamp	Marys Swamp		34.5242519	-85.6119091	H	SWMP	US		AL	049			0	491	487	America/Indiana/Knox	2006-01-15
4074927	Mason Swamp	Mason Swamp		32.7231873	-87.8139013	H	SWMP	US		AL	065			0	27	32	America/Indiana/Knox	2006-01-15
4075879	Merritt Swamp	Merritt Swamp		32.4426361	-86.5016421	H	SWMP	US		AL	001			0	59	61	America/Indiana/Knox	2006-01-15
4076589	Moates Bay	Moates Bay		31.0351833	-85.2427101	H	SWMP	US		AL	069			0	42	40	America/Indiana/Knox	2006-01-15
4076871	Moodys Swamp	Moodys Swamp		33.1653976	-87.608341	H	SWMP	US		AL	125			0	40	34	America/Indiana/Knox	2006-01-15
4078812	Mud Swamp	Mud Swamp		31.3596125	-87.9930563	H	SWMP	US		AL	129			0	4	15	America/Indiana/Knox	2006-01-15
4081331	Old Glade Swamp	Old Glade Swamp		33.2959456	-86.4310906	H	SWMP	US		AL	117			0	127	0	America/Indiana/Knox	2006-01-15
4083048	Pigeon Creek Swamp	Pigeon Creek Swamp		31.850986	-86.4849706	H	SWMP	US		AL	013			0	96	108	America/Indiana/Knox	2006-01-15
4083490	Pine Swamp	Pine Swamp		34.7975892	-86.8427802	H	SWMP	US		AL	083			0	222	0	America/Indiana/Knox	2006-01-15
4083764	Pittman Bay	Pittman Bay		31.0015727	-85.2974326	H	SWMP	US		AL	069			0	36	40	America/Indiana/Knox	2006-01-15
4084310	The Pocosin (historical)	The Pocosin (historical)		31.7757144	-85.8921707	H	SWMP	US		AL	109			0	130	149	America/Indiana/Knox	2007-02-14
4084635	Possum Pocket	Possum Pocket		31.0846221	-86.6021775	H	SWMP	US		AL	039			0	66	76	America/Indiana/Knox	2006-01-15
4085147	Pudding Swamp	Pudding Swamp		31.7909871	-87.0680397	H	SWMP	US		AL	099			0	94	115	America/Indiana/Knox	2006-01-15
4085671	Reed Swamp	Reed Swamp		33.0612341	-87.7569556	H	SWMP	US		AL	125			0	49	60	America/Indiana/Knox	2006-01-15
4086440	Robinson Pond	Robinson Pond		32.4170809	-86.6049781	H	SWMP	US		AL	001			0	42	0	America/Indiana/Knox	2006-01-15
4086648	Rockhouse Buckeye Blackwell Dewatering Area	Rockhouse Buckeye Blackwell Dewatering Area		34.5578703	-86.7913894	H	SWMP	US		AL	083			0	171	170	America/Indiana/Knox	2006-01-15
4087226	Ruffin Swamp	Ruffin Swamp		33.2598363	-86.8458224	H	SWMP	US		AL	117			0	132	135	America/Indiana/Knox	2006-01-15
4088764	Savanna Swamp	Savanna Swamp		32.4068037	-86.4996972	H	SWMP	US		AL	001			0	45	43	America/Indiana/Knox	2006-01-15
4088791	Sawyer Swamp	Sawyer Swamp		32.3012503	-86.6466449	H	SWMP	US		AL	085			0	43	45	America/Indiana/Knox	2006-01-15
4090270	Sipsey Swamp	Sipsey Swamp		33.22373	-87.7861246	H	SWMP	US		AL	125			0	63	0	America/Indiana/Knox	2006-01-15
4090865	Soper Bay	Soper Bay		30.5360282	-87.4758139	H	SWMP	US		AL	003			0	16	3	America/Indiana/Knox	2006-01-15
4091944	Still Pond	Still Pond		31.002407	-85.1338196	H	SWMP	US		AL	069			0	46	50	America/Indiana/Knox	2006-01-15
4092863	Talley Bottom	Talley Bottom		34.5587034	-86.7291646	H	SWMP	US		AL	103			0	171	169	America/Indiana/Knox	2006-01-15
4093796	Titi Swamp	Titi Swamp		30.4999169	-87.9186041	H	SWMP	US		AL	003			0	5	16	America/Indiana/Knox	2006-01-15
4093799	Titi Swamp	Titi Swamp		32.2393074	-87.0680442	H	SWMP	US		AL	047			0	34	37	America/Indiana/Knox	2006-01-15
4094294	Tupelo Bottoms	Tupelo Bottoms		34.7511996	-87.3944671	H	SWMP	US		AL	079			0	170	179	America/Indiana/Knox	2006-01-15
